timestamp,date,hour,panel_id,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,defect_type,efficiency_pct,confidence,severity,source,panel_capacity_kw,panel_age_years
2025-11-22 12:49:00,2025-11-22,12,nora.renewables@hotmail.com,0.523,18.7,41.6,1.575,1.498,Dusty,82.4,83.1,info,scan,0.72,11
2025-11-22 14:30:00,2025-11-22,14,pvtech.uae@gmail.com,0.497,18.1,40.5,1.526,1.464,Clean,90.0,88.1,info,scan,5.0,7
2025-11-22 17:07:00,2025-11-22,17,green.energy.eg@gmail.com,0.247,23.0,43.4,0.292,0.273,Dusty,68.0,87.4,info,scan,5.0,4
2025-11-23 09:47:00,2025-11-23,9,pvtech.uae@gmail.com,0.405,23.4,45.6,0.533,0.498,Physical-damage,53.0,87.8,critical,scan,3.0,9
2025-11-25 17:07:00,2025-11-25,17,solar.ops.ksa@gmail.com,0.257,18.4,38.1,0.353,0.33,Bird-drop,78.9,86.4,warning,scan,1.5,11
2025-11-27 08:54:00,2025-11-27,8,inspector_m@yahoo.com,0.248,21.3,42.7,0.347,0.331,Dusty,82.1,80.0,info,scan,8.0,6
2025-11-28 10:34:00,2025-11-28,10,pvtech.uae@gmail.com,0.409,21.5,47.5,0.825,0.782,Dusty,66.4,92.4,info,scan,0.3,1
2025-11-28 13:43:00,2025-11-28,13,nora.renewables@hotmail.com,0.614,19.1,47.3,1.581,1.51,Dusty,70.8,94.7,info,scan,0.25,9
2025-11-29 09:59:00,2025-11-29,9,green.energy.eg@gmail.com,0.356,20.1,43.2,0.567,0.533,Physical-damage,64.5,92.5,critical,scan,0.3,11
2025-11-29 11:52:00,2025-11-29,11,inspector_m@yahoo.com,0.527,22.6,49.2,1.338,1.263,Dusty,73.2,85.8,info,scan,1.0,14
2025-11-29 16:51:00,2025-11-29,16,reemya185@gmail.com,0.419,22.4,45.1,0.812,0.763,Dusty,78.5,80.3,info,scan,0.72,10
2025-11-30 15:23:00,2025-11-30,15,inspector_m@yahoo.com,0.508,22.2,48.7,0.832,0.788,Electrical-damage,53.9,98.4,critical,scan,2.0,9
2025-12-02 08:46:00,2025-12-02,8,reemya185@gmail.com,0.217,17.9,35.3,0.269,0.257,Dusty,72.8,82.9,info,scan,0.45,6
2025-12-05 17:48:00,2025-12-05,17,ahmed.solar@gmail.com,0.233,17.6,35.8,0.329,0.311,Bird-drop,82.1,86.0,warning,scan,2.0,5
2025-12-07 09:24:00,2025-12-07,9,pvtech.uae@gmail.com,0.287,18.6,38.9,0.507,0.474,Dusty,71.2,81.0,info,scan,0.6,3
2025-12-07 11:27:00,2025-12-07,11,nora.renewables@hotmail.com,0.408,14.2,34.8,1.169,1.1,Bird-drop,82.4,86.7,warning,scan,3.0,12
2025-12-08 17:09:00,2025-12-08,17,solarcheck.qa@gmail.com,0.23,16.2,37.7,0.296,0.283,Dusty,75.6,86.1,info,scan,0.3,8
2025-12-09 13:26:00,2025-12-09,13,nora.renewables@hotmail.com,0.499,14.2,38.6,1.418,1.322,Dusty,76.3,88.8,info,scan,0.45,6
2025-12-13 09:16:00,2025-12-13,9,nora.renewables@hotmail.com,0.333,13.8,34.5,0.744,0.701,Clean,90.7,99.0,info,scan,1.0,4
2025-12-13 11:00:00,2025-12-13,11,inspector_m@yahoo.com,0.403,15.2,41.2,0.61,0.577,Snow-covered,43.8,93.5,warning,scan,0.72,6
2025-12-15 11:41:00,2025-12-15,11,nora.renewables@hotmail.com,0.492,17.6,44.2,1.486,1.402,Clean,87.1,94.9,info,scan,10.0,11
2025-12-19 11:00:00,2025-12-19,11,solar.ops.ksa@gmail.com,0.491,16.2,39.9,0.497,0.472,Electrical-damage,29.4,98.9,critical,scan,0.4,5
2025-12-21 13:36:00,2025-12-21,13,nora.renewables@hotmail.com,0.533,17.7,45.0,0.516,0.487,Electrical-damage,26.3,99.0,critical,scan,8.0,3
2025-12-22 16:39:00,2025-12-22,16,inspector_m@yahoo.com,0.338,17.6,38.1,0.645,0.614,Bird-drop,78.3,92.5,warning,scan,3.0,7
2025-12-24 16:08:00,2025-12-24,16,pvtech.uae@gmail.com,0.295,15.3,39.4,0.645,0.605,Clean,88.4,98.4,info,scan,0.4,6
2025-12-28 09:56:00,2025-12-28,9,green.energy.eg@gmail.com,0.335,16.2,35.5,0.565,0.542,Dusty,69.7,93.5,info,scan,10.0,10
2025-12-28 11:12:00,2025-12-28,11,inspector_m@yahoo.com,0.43,14.1,37.6,0.725,0.682,Physical-damage,48.5,96.5,critical,scan,0.6,8
2025-12-28 17:34:00,2025-12-28,17,pvtech.uae@gmail.com,0.22,15.0,35.2,0.187,0.175,Snow-covered,48.9,89.5,warning,scan,0.45,7
2025-12-29 14:40:00,2025-12-29,14,maintenance01@solarfarm.com,0.446,14.5,37.7,1.152,1.098,Dusty,75.2,84.6,info,scan,1.5,19
2025-12-31 18:34:00,2025-12-31,18,nora.renewables@hotmail.com,0.126,18.3,34.9,0.093,0.087,Bird-drop,82.4,84.8,warning,scan,0.5,12
2026-01-01 11:34:00,2026-01-01,11,fatima.pv@outlook.com,0.542,17.7,46.4,1.622,1.546,Clean,87.2,92.4,info,scan,8.0,4
2026-01-01 14:57:00,2026-01-01,14,fatima.pv@outlook.com,0.513,14.4,37.0,1.476,1.389,Bird-drop,82.7,86.0,warning,scan,0.72,5
2026-01-02 14:10:00,2026-01-02,14,green.energy.eg@gmail.com,0.491,16.4,39.7,1.512,1.413,Clean,87.9,90.9,info,scan,1.5,7
2026-01-03 17:33:00,2026-01-03,17,inspector_m@yahoo.com,0.234,14.1,36.8,0.315,0.296,Bird-drop,77.8,88.8,warning,scan,10.0,3
2026-01-06 16:00:00,2026-01-06,16,solar.ops.ksa@gmail.com,0.321,17.3,39.1,0.601,0.567,Dusty,76.1,88.1,info,scan,10.0,11
2026-01-08 11:57:00,2026-01-08,11,inspector_m@yahoo.com,0.439,16.0,38.0,1.071,1.027,Dusty,71.5,93.9,info,scan,2.0,11
2026-01-09 08:17:00,2026-01-09,8,nora.renewables@hotmail.com,0.253,15.3,37.4,0.359,0.343,Dusty,83.4,86.1,info,scan,5.0,6
2026-01-09 17:07:00,2026-01-09,17,nora.renewables@hotmail.com,0.235,15.9,37.3,0.331,0.313,Bird-drop,81.9,83.0,warning,scan,1.5,14
2026-01-11 11:09:00,2026-01-11,11,maintenance01@solarfarm.com,0.503,16.1,38.4,0.705,0.658,Snow-covered,40.0,86.2,warning,scan,10.0,8
2026-01-11 18:08:00,2026-01-11,18,solarcheck.qa@gmail.com,0.138,14.8,33.6,0.038,0.036,Electrical-damage,31.1,93.1,critical,scan,8.0,5
2026-01-13 08:07:00,2026-01-13,8,maintenance01@solarfarm.com,0.262,14.6,36.4,0.379,0.356,Bird-drop,83.5,96.6,warning,scan,0.72,9
2026-01-13 13:02:00,2026-01-13,13,maintenance01@solarfarm.com,0.569,15.9,40.1,0.583,0.558,Snow-covered,28.2,87.3,warning,scan,0.6,10
2026-01-13 15:26:00,2026-01-13,15,solarcheck.qa@gmail.com,0.418,14.0,38.6,0.592,0.564,Electrical-damage,46.8,89.2,critical,scan,1.5,10
2026-01-13 17:11:00,2026-01-13,17,fatima.pv@outlook.com,0.264,16.8,36.2,0.215,0.201,Physical-damage,46.8,90.1,critical,scan,1.0,18
2026-01-13 18:48:00,2026-01-13,18,solar.ops.ksa@gmail.com,0.113,15.8,36.5,0.079,0.075,Bird-drop,79.2,87.6,warning,scan,3.0,15
2026-01-14 08:31:00,2026-01-14,8,reemya185@gmail.com,0.277,16.0,38.1,0.427,0.402,Clean,89.2,91.1,info,scan,1.0,7
2026-01-15 14:32:00,2026-01-15,14,nora.renewables@hotmail.com,0.515,15.8,41.6,1.45,1.38,Bird-drop,81.9,93.2,warning,scan,0.6,7
2026-01-18 18:05:00,2026-01-18,18,nora.renewables@hotmail.com,0.122,15.0,30.4,0.1,0.094,Clean,92.0,97.8,info,scan,3.0,2
2026-01-19 17:08:00,2026-01-19,17,nora.renewables@hotmail.com,0.22,12.1,35.0,0.073,0.069,Snow-covered,19.3,88.0,warning,scan,0.33,7
2026-01-19 17:34:00,2026-01-19,17,solar.ops.ksa@gmail.com,0.228,17.1,35.6,0.325,0.31,Dusty,83.6,94.9,info,scan,0.33,5
2026-01-21 10:48:00,2026-01-21,10,pvtech.uae@gmail.com,0.464,12.9,39.1,1.026,0.962,Dusty,72.0,92.6,info,scan,0.33,4
2026-01-25 15:42:00,2026-01-25,15,solar.ops.ksa@gmail.com,0.475,13.6,37.8,1.131,1.056,Dusty,77.2,84.1,info,scan,3.0,12
2026-01-26 17:27:00,2026-01-26,17,reemya185@gmail.com,0.234,12.3,32.7,0.145,0.139,Snow-covered,36.5,91.6,warning,scan,0.5,2
2026-01-28 07:23:00,2026-01-28,7,green.energy.eg@gmail.com,0.122,17.3,36.1,0.061,0.058,Physical-damage,56.8,96.2,critical,scan,0.3,4
2026-01-29 07:11:00,2026-01-29,7,green.energy.eg@gmail.com,0.14,16.3,32.2,0.114,0.108,Clean,92.1,93.7,info,scan,0.45,9
2026-01-29 17:44:00,2026-01-29,17,ahmed.solar@gmail.com,0.274,14.6,33.5,0.353,0.329,Dusty,73.8,90.1,info,scan,0.3,8
2026-01-31 18:58:00,2026-01-31,18,fatima.pv@outlook.com,0.141,14.0,31.8,0.102,0.095,Dusty,80.4,86.1,info,scan,0.45,7
2026-02-01 09:03:00,2026-02-01,9,green.energy.eg@gmail.com,0.362,19.5,44.2,0.723,0.684,Dusty,81.4,90.2,info,scan,1.5,12
2026-02-02 08:12:00,2026-02-02,8,reemya185@gmail.com,0.265,19.9,38.5,0.408,0.382,Clean,88.6,90.2,info,scan,8.0,5
2026-02-03 08:09:00,2026-02-03,8,green.energy.eg@gmail.com,0.317,14.3,38.9,0.435,0.41,Bird-drop,79.5,85.8,warning,scan,3.0,5
2026-02-08 09:59:00,2026-02-08,9,maintenance01@solarfarm.com,0.447,19.3,43.1,0.632,0.6,Electrical-damage,57.8,98.3,critical,scan,0.5,8
2026-02-10 08:15:00,2026-02-10,8,inspector_m@yahoo.com,0.29,17.9,37.0,0.404,0.377,Bird-drop,79.9,84.6,warning,scan,10.0,4
2026-02-11 14:06:00,2026-02-11,14,pvtech.uae@gmail.com,0.573,17.4,46.0,1.347,1.27,Physical-damage,67.7,93.8,critical,scan,2.0,10
2026-02-13 07:33:00,2026-02-13,7,nora.renewables@hotmail.com,0.145,14.3,30.9,0.059,0.056,Electrical-damage,46.1,91.6,critical,scan,0.4,15
2026-02-13 10:03:00,2026-02-13,10,inspector_m@yahoo.com,0.525,15.2,43.0,1.223,1.149,Bird-drop,76.0,84.4,warning,scan,10.0,12
2026-02-14 10:34:00,2026-02-14,10,green.energy.eg@gmail.com,0.454,15.9,38.8,1.194,1.142,Bird-drop,87.3,85.1,warning,scan,8.0,13
2026-02-17 11:51:00,2026-02-17,11,maintenance01@solarfarm.com,0.528,19.9,43.3,1.601,1.514,Clean,87.6,91.1,info,scan,0.5,3
2026-02-18 11:45:00,2026-02-18,11,reemya185@gmail.com,0.515,14.2,40.3,1.417,1.346,Dusty,79.9,80.9,info,scan,1.0,7
2026-02-19 13:32:00,2026-02-19,13,pvtech.uae@gmail.com,0.585,15.8,40.7,1.706,1.602,Dusty,78.8,86.4,info,scan,0.72,14
2026-02-19 18:07:00,2026-02-19,18,solarcheck.qa@gmail.com,0.151,17.4,33.8,0.104,0.098,Dusty,77.5,85.3,info,scan,10.0,12
2026-02-21 07:51:00,2026-02-21,7,green.energy.eg@gmail.com,0.148,18.5,39.0,0.117,0.111,Clean,89.5,96.6,info,scan,0.25,9
2026-02-22 07:27:00,2026-02-22,7,pvtech.uae@gmail.com,0.153,15.6,33.8,0.11,0.103,Bird-drop,80.4,88.1,warning,scan,2.0,9
2026-02-22 09:07:00,2026-02-22,9,ahmed.solar@gmail.com,0.371,14.2,35.0,0.723,0.685,Dusty,79.6,81.7,info,scan,5.0,6
2026-02-22 17:11:00,2026-02-22,17,pvtech.uae@gmail.com,0.307,18.2,39.6,0.47,0.439,Clean,87.9,92.3,info,scan,1.0,6
2026-02-23 08:14:00,2026-02-23,8,green.energy.eg@gmail.com,0.311,17.7,41.1,0.436,0.412,Dusty,81.4,86.4,info,scan,5.0,3
2026-02-24 14:54:00,2026-02-24,14,reemya185@gmail.com,0.495,19.5,42.1,1.411,1.337,Dusty,82.5,90.3,info,scan,0.5,14
2026-02-26 17:01:00,2026-02-26,17,solarcheck.qa@gmail.com,0.269,18.3,36.5,0.255,0.24,Physical-damage,54.9,94.6,critical,scan,0.45,6
2026-02-27 10:29:00,2026-02-27,10,solar.ops.ksa@gmail.com,0.511,18.6,45.7,0.575,0.547,Electrical-damage,37.2,94.7,critical,scan,5.0,20
2026-02-27 11:52:00,2026-02-27,11,maintenance01@solarfarm.com,0.587,15.3,43.1,1.782,1.672,Clean,87.0,93.3,info,scan,8.0,1
2026-02-28 15:13:00,2026-02-28,15,pvtech.uae@gmail.com,0.46,14.1,36.2,1.172,1.122,Bird-drop,84.7,89.1,warning,scan,0.25,11
2026-03-03 14:51:00,2026-03-03,14,reemya185@gmail.com,0.729,23.2,49.6,2.151,2.005,Clean,84.0,96.0,info,scan,0.45,8
2026-03-04 10:09:00,2026-03-04,10,solar.ops.ksa@gmail.com,0.58,21.2,46.8,0.804,0.757,Physical-damage,45.3,93.4,critical,scan,0.72,3
2026-03-04 10:44:00,2026-03-04,10,ahmed.solar@gmail.com,0.637,23.1,51.6,1.64,1.555,Clean,84.7,94.6,info,scan,2.0,9
2026-03-07 09:10:00,2026-03-07,9,solarcheck.qa@gmail.com,0.489,19.8,47.1,1.035,0.993,Clean,87.5,97.4,info,scan,0.25,10
2026-03-08 16:06:00,2026-03-08,16,solar.ops.ksa@gmail.com,0.501,21.9,48.1,0.803,0.766,Dusty,65.9,95.4,info,scan,0.6,10
2026-03-09 10:17:00,2026-03-09,10,solar.ops.ksa@gmail.com,0.542,22.0,46.6,1.26,1.192,Bird-drop,76.4,83.4,warning,scan,3.0,10
2026-03-09 10:49:00,2026-03-09,10,fatima.pv@outlook.com,0.538,21.2,49.2,1.33,1.263,Bird-drop,81.5,92.5,warning,scan,3.0,10
2026-03-10 12:21:00,2026-03-10,12,reemya185@gmail.com,0.726,23.3,54.3,0.793,0.754,Snow-covered,29.9,85.8,warning,scan,0.3,11
2026-03-10 17:23:00,2026-03-10,17,fatima.pv@outlook.com,0.365,20.9,45.3,0.313,0.296,Physical-damage,49.9,91.1,critical,scan,0.25,7
2026-03-11 07:59:00,2026-03-11,7,solarcheck.qa@gmail.com,0.178,21.0,41.0,0.109,0.102,Dusty,68.4,85.6,info,scan,0.72,17
2026-03-11 16:42:00,2026-03-11,16,ahmed.solar@gmail.com,0.421,20.0,46.1,0.895,0.839,Clean,85.9,89.2,info,scan,0.6,8
2026-03-12 17:08:00,2026-03-12,17,ahmed.solar@gmail.com,0.346,18.8,42.3,0.524,0.502,Clean,89.2,95.6,info,scan,0.25,6
2026-03-13 13:30:00,2026-03-13,13,reemya185@gmail.com,0.679,19.6,46.1,1.928,1.822,Bird-drop,77.2,91.7,warning,scan,0.4,20
2026-03-15 11:12:00,2026-03-15,11,solarcheck.qa@gmail.com,0.609,19.1,47.7,1.812,1.706,Clean,85.6,95.2,info,scan,0.6,6
2026-03-15 16:32:00,2026-03-15,16,solarcheck.qa@gmail.com,0.45,18.3,40.1,0.921,0.871,Dusty,83.4,80.5,info,scan,0.72,7
2026-03-16 15:37:00,2026-03-16,15,solar.ops.ksa@gmail.com,0.595,20.2,46.7,1.445,1.377,Bird-drop,80.3,83.6,warning,scan,10.0,10
2026-03-17 08:06:00,2026-03-17,8,nora.renewables@hotmail.com,0.364,18.9,41.0,0.262,0.251,Electrical-damage,42.4,93.9,critical,scan,0.45,11
2026-03-17 11:51:00,2026-03-17,11,green.energy.eg@gmail.com,0.635,22.7,49.2,1.877,1.798,Clean,86.5,88.9,info,scan,3.0,6
2026-03-17 15:44:00,2026-03-17,15,fatima.pv@outlook.com,0.649,21.2,46.9,0.741,0.696,Electrical-damage,37.2,87.1,critical,scan,1.0,2
2026-03-18 14:55:00,2026-03-18,14,green.energy.eg@gmail.com,0.685,21.8,48.3,1.542,1.454,Dusty,64.9,91.4,info,scan,10.0,8
2026-03-18 14:58:00,2026-03-18,14,solarcheck.qa@gmail.com,0.596,19.1,45.8,1.076,1.015,Physical-damage,52.0,94.8,critical,scan,2.0,9
2026-03-19 16:33:00,2026-03-19,16,reemya185@gmail.com,0.441,23.4,44.4,0.832,0.777,Dusty,75.9,86.5,info,scan,10.0,10
2026-03-20 08:16:00,2026-03-20,8,maintenance01@solarfarm.com,0.31,22.2,41.2,0.429,0.407,Dusty,80.7,85.2,info,scan,0.72,6
2026-03-20 12:12:00,2026-03-20,12,ahmed.solar@gmail.com,0.621,21.7,51.8,0.953,0.893,Physical-damage,41.4,90.5,critical,scan,1.5,12
2026-03-21 10:48:00,2026-03-21,10,ahmed.solar@gmail.com,0.586,18.0,46.1,1.431,1.334,Dusty,79.0,91.3,info,scan,0.6,11
2026-03-22 08:33:00,2026-03-22,8,solar.ops.ksa@gmail.com,0.35,18.5,40.3,0.534,0.511,Clean,89.8,90.8,info,scan,0.4,13
2026-03-22 16:41:00,2026-03-22,16,inspector_m@yahoo.com,0.512,20.5,47.4,0.339,0.32,Electrical-damage,26.9,89.8,critical,scan,2.0,11
2026-03-23 11:35:00,2026-03-23,11,reemya185@gmail.com,0.574,18.4,44.1,1.407,1.33,Dusty,70.8,81.0,info,scan,3.0,10
2026-03-23 17:42:00,2026-03-23,17,fatima.pv@outlook.com,0.304,20.7,45.1,0.317,0.302,Electrical-damage,61.1,88.1,critical,scan,1.5,8
2026-03-24 09:27:00,2026-03-24,9,reemya185@gmail.com,0.445,21.1,42.6,0.5,0.471,Snow-covered,45.6,86.9,warning,scan,0.33,13
2026-03-25 10:47:00,2026-03-25,10,ahmed.solar@gmail.com,0.593,18.5,42.6,1.588,1.522,Clean,89.1,93.9,info,scan,0.5,5
2026-03-25 16:18:00,2026-03-25,16,solar.ops.ksa@gmail.com,0.411,21.5,46.0,0.392,0.365,Snow-covered,38.3,97.3,warning,scan,5.0,9
2026-03-29 16:56:00,2026-03-29,16,fatima.pv@outlook.com,0.437,19.5,45.8,0.861,0.808,Dusty,79.7,85.1,info,scan,0.45,11
2026-03-31 07:58:00,2026-03-31,7,inspector_m@yahoo.com,0.177,18.5,35.9,0.083,0.079,Snow-covered,53.3,93.2,warning,scan,2.0,11
2026-03-31 17:38:00,2026-03-31,17,pvtech.uae@gmail.com,0.304,21.1,40.2,0.464,0.437,Clean,88.4,88.8,info,scan,0.3,4
2026-03-31 18:23:00,2026-03-31,18,solarcheck.qa@gmail.com,0.187,22.4,42.4,0.146,0.138,Clean,88.1,89.8,info,scan,0.3,6
2026-04-28 23:51:00,2026-04-28,12,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Physical-damage,73.2,66.8,critical,scan,0.5,15
2026-04-28 23:51:00,2026-04-28,18,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Bird-drop,73.2,99.6,warning,scan,5.0,11
2026-04-28 23:51:00,2026-04-28,18,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Physical-damage,73.2,79.9,critical,scan,0.3,4
2026-04-28 23:51:00,2026-04-28,23,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Physical-damage,73.2,87.3,critical,scan,0.33,8
2026-04-28 23:42:00,2026-04-28,23,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Dusty,73.2,99.2,info,scan,8.0,12
2026-04-28 23:53:00,2026-04-28,23,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Dusty,73.2,100.0,info,scan,0.3,13
2026-04-29 00:14:00,2026-04-29,0,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Clean,73.2,100.0,info,scan,0.72,8
2026-04-29 06:29:00,2026-04-29,6,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Clean,73.2,97.2,info,scan,10.0,4
2026-04-29 06:36:00,2026-04-29,6,reemya185@gmail.com,0.5,33.0,23.0,0.825,0.781,Dusty,73.2,100.0,info,scan,0.3,5
2026-04-29 15:00,2026-04-29,15,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Electrical-damage,73.2,100.0,critical,scan,0.33,2
2026-04-29 15:00,2026-04-29,15,reemya185@gmail.com,1.5,24.0,28.0,788.0,455.0,Physical-damage,76.0,99.8,critical,scan,1.0,5
2026-04-29 15:00,2026-04-29,15,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Snow-covered,73.2,98.8,warning,scan,0.6,3
2026-04-29 21:00,2026-04-29,21,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Clean,73.2,99.9,info,scan,8.0,10
2026-04-29 22:18,2026-04-29,22,reemya185@gmail.com,0.494,24.7,50.1,0.825,0.781,Bird-drop,73.2,100.0,warning,scan,10.0,10
