timestamp,panel_id,defect_type,severity,confidence,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,efficiency_pct,panel_capacity_kw,panel_age_years
2026-03-17 08:06:00,nora.renewables@hotmail.com,Electrical-damage,critical,93.9,0.364,18.9,41.0,0.262,0.251,42.4,0.45,11.0
2026-03-17 11:51:00,green.energy.eg@gmail.com,Clean,info,88.9,0.635,22.7,49.2,1.877,1.798,86.5,3.0,6.0
2026-03-17 15:44:00,fatima.pv@outlook.com,Electrical-damage,critical,87.1,0.649,21.2,46.9,0.741,0.696,37.2,1.0,2.0
2026-03-18 14:55:00,green.energy.eg@gmail.com,Dusty,info,91.4,0.685,21.8,48.3,1.542,1.454,64.9,10.0,8.0
2026-03-18 14:58:00,solarcheck.qa@gmail.com,Physical-damage,critical,94.8,0.596,19.1,45.8,1.076,1.015,52.0,2.0,9.0
2026-03-19 16:33:00,reemya185@gmail.com,Dusty,info,86.5,0.441,23.4,44.4,0.832,0.777,75.9,10.0,10.0
2026-03-20 08:16:00,maintenance01@solarfarm.com,Dusty,info,85.2,0.31,22.2,41.2,0.429,0.407,80.7,0.72,6.0
2026-03-20 12:12:00,ahmed.solar@gmail.com,Physical-damage,critical,90.5,0.621,21.7,51.8,0.953,0.893,41.4,1.5,12.0
2026-03-21 10:48:00,ahmed.solar@gmail.com,Dusty,info,91.3,0.586,18.0,46.1,1.431,1.334,79.0,0.6,11.0
2026-03-22 08:33:00,solar.ops.ksa@gmail.com,Clean,info,90.8,0.35,18.5,40.3,0.534,0.511,89.8,0.4,13.0
2026-03-22 16:41:00,inspector_m@yahoo.com,Electrical-damage,critical,89.8,0.512,20.5,47.4,0.339,0.32,26.9,2.0,11.0
2026-03-23 11:35:00,reemya185@gmail.com,Dusty,info,81.0,0.574,18.4,44.1,1.407,1.33,70.8,3.0,10.0
2026-03-23 17:42:00,fatima.pv@outlook.com,Electrical-damage,critical,88.1,0.304,20.7,45.1,0.317,0.302,61.1,1.5,8.0
2026-03-24 09:27:00,reemya185@gmail.com,Snow-covered,warning,86.9,0.445,21.1,42.6,0.5,0.471,45.6,0.33,13.0
2026-03-25 10:47:00,ahmed.solar@gmail.com,Clean,info,93.9,0.593,18.5,42.6,1.588,1.522,89.1,0.5,5.0
2026-03-25 16:18:00,solar.ops.ksa@gmail.com,Snow-covered,warning,97.3,0.411,21.5,46.0,0.392,0.365,38.3,5.0,9.0
2026-03-29 16:56:00,fatima.pv@outlook.com,Dusty,info,85.1,0.437,19.5,45.8,0.861,0.808,79.7,0.45,11.0
2026-03-31 07:58:00,inspector_m@yahoo.com,Snow-covered,warning,93.2,0.177,18.5,35.9,0.083,0.079,53.3,2.0,11.0
2026-03-31 17:38:00,pvtech.uae@gmail.com,Clean,info,88.8,0.304,21.1,40.2,0.464,0.437,88.4,0.3,4.0
2026-03-31 18:23:00,solarcheck.qa@gmail.com,Clean,info,89.8,0.187,22.4,42.4,0.146,0.138,88.1,0.3,6.0
2026-04-28 23:42:00,reemya185@gmail.com,Dusty,info,99.2,0.494,24.7,50.1,0.825,0.781,73.2,8.0,12.0
2026-04-28 23:51:00,reemya185@gmail.com,Physical-damage,critical,87.3,0.494,24.7,50.1,0.825,0.781,73.2,0.33,8.0
2026-04-28 23:51:00,reemya185@gmail.com,Physical-damage,critical,79.9,0.494,24.7,50.1,0.825,0.781,73.2,0.3,4.0
2026-04-28 23:51:00,reemya185@gmail.com,Bird-drop,warning,99.6,0.494,24.7,50.1,0.825,0.781,73.2,5.0,11.0
2026-04-28 23:51:00,reemya185@gmail.com,Physical-damage,critical,66.8,0.494,24.7,50.1,0.825,0.781,73.2,0.5,15.0
2026-04-28 23:53:00,reemya185@gmail.com,Dusty,info,100.0,0.494,24.7,50.1,0.825,0.781,73.2,0.3,13.0
2026-04-29 00:14:00,reemya185@gmail.com,Clean,info,100.0,0.494,24.7,50.1,0.825,0.781,73.2,0.72,8.0
2026-04-29 06:29:00,reemya185@gmail.com,Clean,info,97.2,0.494,24.7,50.1,0.825,0.781,73.2,10.0,4.0
2026-04-29 06:36:00,reemya185@gmail.com,Dusty,info,100.0,0.5,33.0,23.0,0.825,0.781,73.2,0.3,5.0
2026-04-29 14:52:37,reemya185@gmail.com,Dusty,info,93.7,0.393,31.8,51.3,0.599,0.57,56.6,2.0,7.0
2026-04-29 15:23:47,reemya185@gmail.com,Electrical-damage,critical,100.0,0.61,29.3,64.9,0.216,0.287,27.6,0.33,2.0
2026-04-29 15:31:12,reemya185@gmail.com,Physical-damage,critical,99.8,1.5,24.0,28.0,0.494,0.363,39.6,1.0,5.0
2026-04-29 15:46:05,reemya185@gmail.com,Snow-covered,warning,98.8,0.494,24.7,50.1,0.825,0.781,73.2,0.6,3.0
2026-04-29 21:18:33,reemya185@gmail.com,Clean,info,99.9,0.494,24.7,50.1,0.825,0.781,73.2,8.0,10.0
2026-04-29 22:18:09,reemya185@gmail.com,Bird-drop,warning,100.0,0.494,24.7,50.1,0.825,0.781,73.2,10.0,10.0
2026-04-30 02:39:58,reemya185@gmail.com,Physical-damage,critical,89.6,0.494,24.7,50.1,0.825,0.781,73.2,0.4,10.0
2026-04-30 02:50:03,reemya185@gmail.com,Clean,info,100.0,0.494,24.7,50.1,0.825,0.781,73.2,1.5,7.0
2026-04-30 03:06:24,reemya185@gmail.com,Snow-covered,warning,100.0,0.494,24.7,50.1,0.825,0.781,73.2,0.72,11.0
2026-04-30 03:13:17,reemya185@gmail.com,Electrical-damage,critical,100.0,0.421,23.8,47.2,0.512,0.489,39.4,0.72,8.0
2026-05-03 02:25:51,reemyasser1854@gmail.com,Electrical-damage,critical,76.6,0.388,22.5,45.6,0.438,0.416,37.8,1.0,6.0
2026-05-04 11:46:48,reemya185@gmail.com,Electrical-damage,critical,99.6,0.582,27.3,53.1,0.621,0.591,43.2,0.45,11.0
2026-05-09 06:40:30,reemya185@gmail.com,Physical-damage,critical,99.9,0.314,20.9,41.7,0.583,0.551,48.6,0.6,9.0
